MeanRR,SD_RR,RMSSD,NN50,pNN50,AverageHeartRate,StandardDeviationHeartRate,mean_R_Peak_Amplitudes,QRS_Duration,QRS_Amplitude,QRS_Slope,LF_HF_Ratio,PSE,Label,Record_ID
0.9,0.059665735560705195,0.041805410028993954,15.0,22.727272727272727,66.95717822386338,4.464193860080977,0.007658114814543094,0.09313432835820894,0.006704898008611051,0.07305049961311835,6.885353632790879,7.846725100696686,N,a01
0.8387142857142857,0.04631090360768901,0.03787852437326001,11.0,15.714285714285714,71.7606621729983,4.107387659529672,0.007787030070508391,0.09422535211267602,0.006580339020533474,0.07103242933218797,2.563174235449863,7.774343377454412,N,a01
0.8101388888888889,0.08053506026037612,0.042409804872172836,13.0,18.055555555555554,74.787540378963,7.43601919815161,0.007646568925512134,0.09205479452054793,0.006348704418664042,0.07046828280561757,0.40243935030444616,7.88877985832708,N,a01
0.7482051282051282,0.06146995020784365,0.027867963266506868,8.0,10.256410256410255,80.76586481819118,7.110214250110099,0.0071935205506295135,0.09088607594936705,0.006453107944280108,0.07162433080567868,0.4605866488293355,7.8670830964815615,N,a01
0.7945945945945947,0.04708456947567969,0.03157942801845219,8.0,10.81081081081081,75.77046371669955,4.469914626027296,0.007040440013896378,0.09319999999999998,0.006326036703689584,0.06893977485390945,1.4236847296626143,7.7423702093441165,N,a01
0.83,0.05722137462771856,0.032906794782493524,12.0,16.901408450704224,72.64640939614061,5.280087881286214,0.0074696599853499674,0.09333333333333332,0.006645329675254118,0.07221735383631567,5.297644507619223,7.836356804468707,N,a01
0.8162499999999999,0.047897704964278504,0.029598248901382143,4.0,5.555555555555555,73.75114026180806,4.234485089677512,0.007420784014723727,0.09191780821917807,0.006928517068829673,0.07725277469818641,2.791533379151651,7.844804879189117,N,a01
0.7216049382716048,0.04202549196985851,0.01760681686165901,2.0,2.4691358024691357,83.42433921047328,4.815947516806438,0.0073704321500482695,0.08865853658536584,0.006722455451733446,0.0792103337262289,2.627459959713677,7.930352018680823,N,a01
0.7254320987654321,0.09899557291510629,0.11212715995689894,5.0,6.172839506172839,83.84355514740099,8.793098437131917,0.00653977303079689,0.09048780487804876,0.005452488788269781,0.06246715915914486,0.46365824430597896,7.989783828846227,N,a01
0.817605633802817,0.0626661172685936,0.03824731549870059,12.0,16.901408450704224,73.79830770546994,5.49639950157061,0.007265655158013903,0.09208333333333332,0.0067505246775822385,0.07412455253792657,15.005567003491892,7.899315469218488,N,a01
0.8655882352941175,0.06694578677548414,0.04712637820147078,19.0,27.941176470588236,69.73254439666573,5.480276064370522,0.007334251803223401,0.09217391304347824,0.006897805650849671,0.07555667103346933,9.945290021122196,7.8265762406636865,N,a01
0.8838805970149254,0.08011270893542115,0.049802640796478156,20.0,29.850746268656714,68.4684380517202,6.599676226221497,0.007148431012042408,0.09338235294117644,0.006389037328774742,0.06931846348472871,4.535385851862614,7.839293245975505,N,a01
0.9047692307692308,0.06483410783269512,0.06995534289816613,32.0,49.23076923076923,66.64773739249787,4.735866384245396,0.007323778757898697,0.09242424242424241,0.006510273398532051,0.07172052089282245,2.630876947276762,7.840210214594146,N,a01
0.9107692307692307,0.08467414917471293,0.07373940601876314,20.0,30.76923076923077,66.4646752252034,6.473222282006116,0.007497394297948775,0.09257575757575755,0.0066064509370337265,0.07232604004784336,1.7882498413885954,7.898571742517562,A,a01
0.8907575757575756,0.08363493208463713,0.06787998458818555,23.0,34.84848484848485,67.95656771713438,6.539837677726664,0.007427580592987436,0.09358208955223879,0.006430206004185559,0.06977622264460855,2.9431900851960022,7.86959313234176,A,a01
0.9303174603174603,0.08760189005856596,0.08600450100749606,29.0,46.03174603174603,65.04921486803921,6.024512067863201,0.0074588611517673676,0.09421874999999999,0.006425585583247718,0.0692855433642482,16.001452469060645,7.868507693920323,A,a01
0.891060606060606,0.0799832441660086,0.060243097274548976,15.0,22.727272727272727,67.89081703690351,6.34210263547964,0.007444685030038625,0.09268656716417908,0.006707764851096558,0.07402055838974995,1.9410130678919635,7.877081231122576,A,a01
0.9207812499999999,0.06880625404160653,0.060918889608323555,27.0,42.1875,65.53170503881233,5.056417028473179,0.007481570217652281,0.09353846153846151,0.006531864580410369,0.07087354056227972,2.946718912912581,7.876546291763386,A,a01
0.8793939393939394,0.08777381400077373,0.059225774015138954,19.0,28.78787878787879,68.91152458787208,6.995016414923811,0.0076189365175820785,0.09268656716417908,0.007019003953542344,0.07654192400148839,2.136735194109129,7.875949481643104,A,a01
0.9247619047619049,0.0744410817652315,0.0639934472451874,32.0,50.79365079365079,65.29941958317147,5.307424299635604,0.007564654839445966,0.09234374999999997,0.006884441839593299,0.07525221669616684,7.157363005402163,7.889066582408965,A,a01
0.92,0.0700113369504347,0.05620258142407837,27.0,42.1875,65.59519561667045,5.065971535976578,0.007527577573689737,0.09261538461538461,0.006938463880746107,0.07604524946476998,3.7219131394657348,7.913161432917556,A,a01
